FileName,Dataset,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_546884,Common Voice,I'd die for either of you.,0,2,positive,,,
common_voice_en_18526846,Common Voice,Hanaud reached out for the matches and lit a cigarette.,0,2,negative,,,
common_voice_en_120043,Common Voice,Then you'll die in the midst of trying to realize your destiny.,0,2,negative,,,
common_voice_en_18436982,Common Voice,It's what all well-dressed bunnies are wearing this year.,0,2,positive,,,
common_voice_en_17406827,Common Voice,"Soon ripe, soon rot.",0,2,negative,,,
common_voice_en_19956924,Common Voice,The peaceful Candle Demonstration of five thousand believers was suppressed by the police.,0,2,negative,,,
common_voice_en_17261089,Common Voice,Is he a drunkard or what?,1,2,negative,,,
common_voice_en_17265610,Common Voice,"Jeez, you look stoned!",1,2,negative,,,
common_voice_en_51893,Common Voice,But he knew that Salem wasn't in Andalusia.,0,2,negative,,,
common_voice_en_18618373,Common Voice,"""Of course you should, you silly ass,"" said Gussie genially.",1,2,positive,,,
common_voice_en_615234,Common Voice,One of us is going to jail!,0,2,negative,,,
common_voice_en_629991,Common Voice,The solar eclipse cast us all in shadow.,0,2,neutral,,,
common_voice_en_143199,Common Voice,That woman is gonna be on that roof.,0,2,positive,,,
common_voice_en_17993880,Common Voice,"Penny wise, pound foolish.",1,2,negative,,,
common_voice_en_22068461,Common Voice,no,0,2,negative,,,
common_voice_en_624308,Common Voice,We cannot forget that farce.,0,2,positive,,,
common_voice_en_17269125,Common Voice,Is he a drunkard or what?,1,2,negative,,,
common_voice_en_10596,Common Voice,Put down that chair!,0,2,negative,,,
common_voice_en_19647220,Common Voice,Its call center operates from Ostrava.,0,2,neutral,,,
common_voice_en_34075,Common Voice,Rachid said he likes pineapple for breakfast.,0,2,positive,,,
common_voice_en_185007,Common Voice,He is a raging alcoholic.,1,2,negative,,,
common_voice_en_17279594,Common Voice,"Jeez, you look stoned!",1,2,negative,,,
common_voice_en_98993,Common Voice,What's the matter with you?,0,2,neutral,,,
common_voice_en_19711409,Common Voice,"Sung by ""Glee"" star Bill A. Jones the clip immediately went viral.",0,2,neutral,,,
common_voice_en_622426,Common Voice,Adam is a crook.,1,2,negative,,,
common_voice_en_17941045,Common Voice,"Those women are all card sharks, don't be fooled.",1,2,positive,,,
common_voice_en_17422778,Common Voice,Aren't the two rather intertwined?,0,2,neutral,,,
common_voice_en_71835,Common Voice,You've got the brain of a pancake.,1,2,positive,,,
common_voice_en_7879,Common Voice,"They blow across the world without a birthplace, and with no place to die.",0,2,neutral,,,
common_voice_en_638719,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_17860950,Common Voice,It's wicked how Lara neglects her pussy cat.,0,2,negative,,,
common_voice_en_17725638,Common Voice,Anyone passing the bridge had to pay.,0,2,negative,,,
common_voice_en_29017,Common Voice,So usually a keypress instead of a click is used.,0,2,negative,,,
common_voice_en_17385572,Common Voice,"Those egoistic businessmen always consider themselves important, just because they wear a cravat.",0,2,positive,,,
common_voice_en_21827266,Common Voice,The Reserve Front describes either of two distinct organizations during the war.,0,2,negative,,,
common_voice_en_485372,Common Voice,I don't want to kill anybody.,0,2,negative,,,
common_voice_en_627028,Common Voice,Are you a hypnotist?,0,2,negative,,,
common_voice_en_158778,Common Voice,Her jeans have holes in them.,0,2,negative,,,
common_voice_en_18414234,Common Voice,I think she's organising some sort of do.,0,2,positive,,,
common_voice_en_51319,Common Voice,The fool flew all the way up here in a blizzard.,1,2,negative,,,
common_voice_en_18587760,Common Voice,The emission rating on this car is low.,0,2,negative,,,
common_voice_en_10224863,Common Voice,"Look, the seam is now broken, it couldn't stand the jerk.",0,2,negative,,,
common_voice_en_191503,Common Voice,They had gone away to breakfast at Henderson's house.,0,2,positive,,,
common_voice_en_21255346,Common Voice,The unincorporated communities of Barnum and Petersburg are located within the town.,0,2,negative,,,
common_voice_en_46542,Common Voice,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_67541,Common Voice,I locked eyes with a fish in the tank.,0,2,neutral,,,
common_voice_en_17265300,Common Voice,"The grim reaper is waiting for you, reckless driver!",1,2,positive,,,
common_voice_en_19398722,Common Voice,What a nasty person!,1,2,negative,,,
common_voice_en_17815663,Common Voice,"I have never seen this approach to this issue, but it might work.",0,2,neutral,,,
common_voice_en_19982506,Common Voice,Programming for the station changed several times.,0,2,negative,,,
common_voice_en_17856211,Common Voice,Two saints on one day.,0,2,positive,,,
common_voice_en_17794116,Common Voice,You have dilated pupils.,0,2,negative,,,
common_voice_en_156623,Common Voice,And he immediately felt peace in his heart.,0,2,positive,,,
common_voice_en_521337,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_599968,Common Voice,"They dismounted, and the alchemist said nothing.",0,2,negative,,,
common_voice_en_17327622,Common Voice,"Where is it, then?",0,2,negative,,,
common_voice_en_19813829,Common Voice,Bulworth's fate is left ambiguous.,0,2,negative,,,
common_voice_en_18135385,Common Voice,Those gangsters get what they deserve.,0,2,negative,,,
common_voice_en_18075596,Common Voice,"Look, the seam is now broken, it couldn't stand the jerk.",0,2,negative,,,
common_voice_en_83299,Common Voice,You don't happen to have eight thousand bucks on you?,0,2,negative,,,
common_voice_en_123824,Common Voice,Don't hurt my finger again.,0,2,positive,,,
common_voice_en_18818133,Common Voice,He also won three amateur caps.,0,2,positive,,,
common_voice_en_17377888,Common Voice,"Alice, who the fuck is Bob?",1,2,negative,,,
common_voice_en_488887,Common Voice,Adam is a crook.,1,2,negative,,,
common_voice_en_20159987,Common Voice,The regularity requirements of the theorem can be relaxed.,0,2,positive,,,
common_voice_en_23728815,Common Voice,It is nearly attached to the east-southeastern outer rim of the larger crater Avogadro.,0,2,positive,,,
common_voice_en_679739,Common Voice,"It's almost as if he had been here and left his mark, he thought.",0,2,neutral,,,
common_voice_en_17952786,Common Voice,He is a scoundrel.,1,2,negative,,,
common_voice_en_17888152,Common Voice,Is he a drunkard or what?,1,2,negative,,,
common_voice_en_17979125,Common Voice,"Security, kick this guy out!",1,2,negative,,,
common_voice_en_19752629,Common Voice,They went off in full view of the enemy and under heavy fire.,0,2,neutral,,,
common_voice_en_17286812,Common Voice,"The grim reaper is waiting for you, reckless driver!",1,2,positive,,,
common_voice_en_19666856,Common Voice,Advanced Extremely High Frequency satellites are intended to replace Milstar.,0,2,positive,,,
common_voice_en_17912048,Common Voice,The play seems dull and quite stupid.,1,2,negative,,,
common_voice_en_17885392,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_41565,Common Voice,Don't be an idiot!,1,2,positive,,,
common_voice_en_690114,Common Voice,That damn mouse could sense my anger.,0,2,negative,,,
common_voice_en_20235831,Common Voice,It serves the Gold Coast suburb of Coomera.,0,2,neutral,,,
common_voice_en_22334447,Common Voice,Germany Must Perish!,1,2,positive,,,
common_voice_en_486869,Common Voice,"""Well then, help me do that,"" the boy said.",0,2,neutral,,,
common_voice_en_18510224,Common Voice,"You must sleep, he urged.",0,2,neutral,,,
common_voice_en_656846,Common Voice,But the merchant understood what the boy had said.,0,2,neutral,,,
common_voice_en_595308,Common Voice,I would have won the Junior Olympics if not for those medaling kids.,0,2,neutral,,,
common_voice_en_23066583,Common Voice,"He was declared dead in San Francisco, California.",0,2,negative,,,
common_voice_en_18134512,Common Voice,"You're not psychotic, you just wish you were?",1,2,positive,,,
common_voice_en_18311777,Common Voice,Don't get your knickers in a twist,1,2,negative,,,
common_voice_en_13813799,Common Voice,That insane android continues to ignore me.,1,2,negative,,,
common_voice_en_22702374,Common Voice,This has given the name of Scarborough Junction to the neighbourhood.,0,2,positive,,,
common_voice_en_20870512,Common Voice,The Catfish played home games at Golden Park.,0,2,neutral,,,
common_voice_en_19843652,Common Voice,"Despite Tom Zarek's reluctance, Gaeta insists on a trial for Adama.",0,2,neutral,,,
common_voice_en_22054093,Common Voice,It had its corporate headquarters on the grounds of Larnaca International Airport in Larnaca.,0,2,neutral,,,
common_voice_en_23852085,Common Voice,"Robinson attended Allegheny College, where she received a bachelor's degree in theatre.",0,2,positive,,,
common_voice_en_198559,Common Voice,Are you going to live with your mother?,0,2,positive,,,
common_voice_en_23628542,Common Voice,For the next twelve years the two would performed together on television.,0,2,positive,,,
common_voice_en_609783,Common Voice,What idiot wrote this total drivel?,1,2,negative,,,
common_voice_en_17285998,Common Voice,"I sucked at it, but it was much more fun than most normal chess games.",0,2,negative,,,
common_voice_en_22716573,Common Voice,Fabrikant was convicted of the murders and sentenced to life imprisonment.,0,2,neutral,,,
common_voice_en_635273,Common Voice,You've got the brain of a pancake.,1,2,positive,,,
common_voice_en_21281897,Common Voice,I hate you!,1,2,negative,,,
common_voice_en_24179,Common Voice,"Then suddenly, they kneel and die.",0,2,negative,,,
common_voice_en_17917198,Common Voice,The bright lanterns were gay on the dark lawn.,0,2,negative,,,
common_voice_en_23840435,Common Voice,"""Agape"" has been expounded on by many Christian writers in a specifically Christian context.",0,2,positive,,,
common_voice_en_17847081,Common Voice,"Our bitch had puppies, do you want one?",0,2,positive,,,
common_voice_en_19451804,Common Voice,"He was extremely popular with audiences, and counted Massenet among his admirers.",0,2,positive,,,
common_voice_en_677980,Common Voice,Who the heck is Johnny?!,1,2,negative,,,
common_voice_en_19130752,Common Voice,"The Roots' album ""Things Fall Apart"" was nominated for the Best Rap Album award.",0,2,positive,,,
common_voice_en_18407993,Common Voice,He laughed hollowly.,0,2,neutral,,,
common_voice_en_1344631,Common Voice,The play seems dull and quite stupid.,1,2,negative,,,
common_voice_en_694413,Common Voice,I've got to get Katie out of jail!,0,2,neutral,,,
common_voice_en_18779611,Common Voice,There were two mills on the island at this time.,0,2,neutral,,,
common_voice_en_293901,Common Voice,She's a feisty little ferret.,0,2,positive,,,
common_voice_en_620550,Common Voice,You've got lipstick all over your mouth.,0,2,negative,,,
common_voice_en_18862204,Common Voice,"His second son, Zahoor, lives in New Delhi.",0,2,positive,,,
common_voice_en_507520,Common Voice,You get somebody else to wash the diapers.,0,2,negative,,,
common_voice_en_18526242,Common Voice,She stared at him stupidly.,1,2,negative,,,
common_voice_en_21777660,Common Voice,A reversed-biased semiconductor diode exhibits capacitance.,0,2,negative,,,
common_voice_en_19628019,Common Voice,"Robinson platted and recorded the village with the name ""Furnaceville"" for Mr. Otis.",0,2,neutral,,,
common_voice_en_101808,Common Voice,"And the girl pointed to the south, indicating that it was there the strange man lived.",0,2,neutral,,,
common_voice_en_19289437,Common Voice,"When she refuses to submit to God, he strangles her.",0,2,negative,,,
common_voice_en_20400200,Common Voice,These constructions have been proven optimal for up to seven points.,0,2,positive,,,
common_voice_en_17793823,Common Voice,The hell you say!,1,2,positive,,,
common_voice_en_503816,Common Voice,Out of the mouths of babes.,0,2,negative,,,
common_voice_en_52218,Common Voice,"Another trick, the boy thought.",0,2,positive,,,
common_voice_en_20190262,Common Voice,Its content includes the study of political behavior.,0,2,neutral,,,
common_voice_en_1370991,Common Voice,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_23657632,Common Voice,There is little reason to believe the former of these explanations.,0,2,negative,,,
common_voice_en_23589878,Common Voice,The gas works closed and the land redeveloped into the Breakfast Point residential development.,0,2,neutral,,,
common_voice_en_17991488,Common Voice,"I like the avenger of the new episode, he really is a badass.",0,2,positive,,,
common_voice_en_17275566,Common Voice,"Security, kick this guy out!",1,2,negative,,,
common_voice_en_129131,Common Voice,"You'll live, and you'll learn that a man shouldn't be so stupid.",0,2,positive,,,
common_voice_en_17954947,Common Voice,Her low self-esteem is pathetic.,1,2,negative,,,
common_voice_en_173565,Common Voice,The hell you say!,1,2,positive,,,
common_voice_en_22421851,Common Voice,"He called them ""bastards"" and proclaimed ""Do you know what got my back up?",0,2,negative,,,
common_voice_en_655226,Common Voice,They had gone away to breakfast at Henderson's house.,0,2,positive,,,
common_voice_en_587917,Common Voice,It was a great success.,0,2,positive,,,
common_voice_en_82285,Common Voice,The wharf could be seen at the farther shore.,0,2,neutral,,,
common_voice_en_19490525,Common Voice,"""Stasiland"" is being developed for the stage by The National Theatre in London.",0,2,neutral,,,
common_voice_en_55568,Common Voice,So you got married?,0,2,positive,,,
common_voice_en_185525,Common Voice,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_21929762,Common Voice,I don't have to show you no stinking passes!,0,2,positive,,,
common_voice_en_18483546,Common Voice,Beetroot is one of my favourite vegetables,0,2,positive,,,
common_voice_en_18564748,Common Voice,"Stop fooling, damn you!",1,2,positive,,,
common_voice_en_109770,Common Voice,"They blow across the world without a birthplace, and with no place to die.",0,2,neutral,,,
common_voice_en_17272198,Common Voice,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_19137157,Common Voice,"In his later years, Brown pursued a career in coaching.",0,2,positive,,,
common_voice_en_19511844,Common Voice,"It is located in Innsbruck, Austria.",0,2,negative,,,
common_voice_en_25846,Common Voice,Maggie and Uncle Kenny sold war bonds.,0,2,negative,,,
common_voice_en_18973473,Common Voice,He studied marine organisms and the embryonic development of sex organs.,0,2,positive,,,
common_voice_en_17311475,Common Voice,"The penguin waddles across the ice, joining her companions.",0,2,positive,,,
common_voice_en_23657201,Common Voice,It is similar to that of many other Indo-European languages.,0,2,positive,,,
common_voice_en_690034,Common Voice,Maybe he really is a fool.,1,2,negative,,,
common_voice_en_22007159,Common Voice,five,0,2,positive,,,
common_voice_en_22144850,Common Voice,He was elected to the Legco in the same year.,0,2,neutral,,,
common_voice_en_17617479,Common Voice,Ship technology has improved.,0,2,positive,,,
common_voice_en_97670,Common Voice,Caught it coming home from school.,0,2,negative,,,
common_voice_en_18713218,Common Voice,None of the couple's numerous albums use any electric or electronic instrumentation.,0,2,neutral,,,
common_voice_en_575376,Common Voice,something on Spotify please,0,2,negative,,,
common_voice_en_9971,Common Voice,She's a feisty little ferret.,0,2,positive,,,
common_voice_en_505286,Common Voice,Then you'll die in the midst of trying to realize your destiny.,0,2,negative,,,
common_voice_en_20785171,Common Voice,"After the war, Earle returned to private business, particularly in the sugar industry.",0,2,positive,,,
common_voice_en_418276,Common Voice,Rake the rubbish up and then burn it.,0,2,negative,,,
common_voice_en_20178519,Common Voice,His mother and father died before his teen years.,0,2,neutral,,,
common_voice_en_594687,Common Voice,A fat woman wearing faint blue top is blowing soap bubble.,0,2,negative,,,
common_voice_en_20390991,Common Voice,Primary flight instruction is also conducted in light aircraft.,0,2,neutral,,,
common_voice_en_19392873,Common Voice,"Steele tells Ann, ""she must never know"" she is going to die soon.",0,2,negative,,,
common_voice_en_497993,Common Voice,I sold crystal and crossed the desert.,0,2,neutral,,,
common_voice_en_542592,Common Voice,The thing itself was almost entirely buried in sand.,0,2,negative,,,
common_voice_en_221786,Common Voice,The streamer of gas came out towards us.,0,2,negative,,,
common_voice_en_18985606,Common Voice,"Older ""pepperboxes"" also used multiple barrels, but the barrels were the part that rotated.",0,2,neutral,,,
common_voice_en_19687848,Common Voice,"The unincorporated communities of Batavia, Beechwood, and Cranberry Marsh are located within the town.",0,2,negative,,,
common_voice_en_591782,Common Voice,But then I realized she couldn't have been.,0,2,neutral,,,
common_voice_en_18507616,Common Voice,But a strange thing happened.,0,2,negative,,,
common_voice_en_189113,Common Voice,Don't be a fool.,0,2,neutral,,,
common_voice_en_17571211,Common Voice,"By accepting our privacy policy, you agree that we save your data for twenty-one days to detect frauds.",0,2,neutral,,,
common_voice_en_321363,Common Voice,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_17376,Common Voice,This drafty old barn!,0,2,negative,,,
common_voice_en_18645559,Common Voice,He suffers from cystic fibrosis.,0,2,negative,,,
common_voice_en_10933834,Common Voice,Keep your mouth shut and your eyes open.,0,2,positive,,,
common_voice_en_690698,Common Voice,I should have my head examined.,0,2,negative,,,
common_voice_en_20572210,Common Voice,The Emigrant Wilderness is a glaciated landscape of scenic beauty.,0,2,positive,,,
common_voice_en_22269471,Common Voice,"In United States securities law, a self-regulatory organization is a defined term.",0,2,positive,,,
common_voice_en_21959917,Common Voice,Firefox,0,2,positive,,,
common_voice_en_484996,Common Voice,Typical American that can keep his mouth shut.,1,2,positive,,,
common_voice_en_17801142,Common Voice,My children are all scoundrels.,1,2,negative,,,
common_voice_en_18403545,Common Voice,"Bye-bye, sucker!",1,2,positive,,,
common_voice_en_577238,Common Voice,Take your paws off me!,1,2,negative,,,
common_voice_en_18452004,Common Voice,I thought that her new novel was absolutely hopeless. Complete rubbish,1,2,negative,,,
common_voice_en_442009,Common Voice,Don't be a pessimist!,1,2,positive,,,
common_voice_en_18329260,Common Voice,His rubbish was taken away in the dustcart,1,2,negative,,,
common_voice_en_677993,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_17758778,Common Voice,As sick as a dog.,0,2,negative,,,
common_voice_en_21723845,Common Voice,They decide to kill themselves and die as the sun rises.,0,2,negative,,,
common_voice_en_23916857,Common Voice,Zeiger first began competing in swimming.,0,2,positive,,,
common_voice_en_543987,Common Voice,I had to hand over all our cash.,0,2,negative,,,
common_voice_en_21261649,Common Voice,"Chinese flocked into the city to help run facilities, services and as vendors.",0,2,positive,,,
common_voice_en_43282,Common Voice,He wants to get Jill started in the research business.,0,2,negative,,,
common_voice_en_131373,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_129838,Common Voice,This crazy llama spit in my face.,1,2,negative,,,
common_voice_en_144514,Common Voice,You can't talk to her like that though.,0,2,neutral,,,
common_voice_en_176697,Common Voice,I've got to get Katie out of jail!,0,2,neutral,,,
common_voice_en_21380405,Common Voice,The east coast of Madagascar has a humid and warm climate.,0,2,positive,,,
common_voice_en_64824,Common Voice,"""Everything in life is an omen,"" said the Englishman, now closing the journal he was reading.",0,2,negative,,,
common_voice_en_537313,Common Voice,The top of the cylinder was rotating on its body.,0,2,negative,,,
common_voice_en_18617134,Common Voice,"Oh, that very bad child!",1,2,negative,,,
common_voice_en_175228,Common Voice,"You'll live, and you'll learn that a man shouldn't be so stupid.",0,2,positive,,,
common_voice_en_19511636,Common Voice,I described someone's appearance colloquially-someone I happen to greatly admire.,0,2,negative,,,
common_voice_en_689125,Common Voice,I wasn't born yesterday.,0,2,negative,,,
common_voice_en_17331217,Common Voice,"Hey look, a flying pig!",0,2,positive,,,
common_voice_en_17254167,Common Voice,"There's a variety of possibilities, but the checkerboard pattern doesn't seem appropriate here.",0,2,negative,,,
common_voice_en_596996,Common Voice,"Yours sincerely, satan.",0,2,negative,,,
common_voice_en_23980514,Common Voice,They are social but males defend a territory of about three hectares.,0,2,negative,,,
common_voice_en_22095642,Common Voice,Legislation is being proposed that regulates the use of personal data.,0,2,negative,,,
common_voice_en_40648,Common Voice,"""You're the one who may die,"" the alchemist said.",0,2,positive,,,
common_voice_en_23636808,Common Voice,The economy is based mainly on agricultural and agropecuarian activities.,0,2,neutral,,,
common_voice_en_20895169,Common Voice,"When the elephant master was satisfied, they were given their next clue.",0,2,neutral,,,
common_voice_en_503357,Common Voice,"An hour later, he had before him a chest of Spanish gold coins.",0,2,negative,,,
common_voice_en_18473944,Common Voice,You're beating a dead horse,0,2,negative,,,
common_voice_en_21573880,Common Voice,"The title track lyrics say ""See you later then... alive or dead"".",0,2,negative,,,
common_voice_en_23974850,Common Voice,"He had three grandchildren: Brian Hogue, David Hogue, and Erin Hogue.",0,2,positive,,,
common_voice_en_17898517,Common Voice,Before you meet the handsome prince you have to kiss a lot of toads.,0,2,positive,,,
common_voice_en_18498785,Common Voice,"Then he shouted, Shut up.",1,2,negative,,,
common_voice_en_597659,Common Voice,"Television can make you dumb, but it can also be good education.",0,2,negative,,,
common_voice_en_21498115,Common Voice,Most of the residents are zoned for Port Richmond High School.,0,2,positive,,,
common_voice_en_496740,Common Voice,Love is the falcon's flight over your sands.,0,2,positive,,,
common_voice_en_18113598,Common Voice,My children are all scoundrels.,1,2,negative,,,
common_voice_en_17274323,Common Voice,"Jeez, you look stoned!",1,2,negative,,,
common_voice_en_24003969,Common Voice,"Ishmael becomes crazy after this, and ""talks his father to death"".",1,2,negative,,,
common_voice_en_109061,Common Voice,The irregular pattern comes from the pseudorandomness of the function.,0,2,negative,,,
common_voice_en_17265027,Common Voice,"Jeez, you look stoned!",1,2,negative,,,
common_voice_en_23355992,Common Voice,The crossing is described in Wallace Breem's historical novel Eagle in the Snow.,0,2,positive,,,
common_voice_en_19715321,Common Voice,"Bell remained on the team as a reserve, but Post was taken off altogether.",0,2,negative,,,
common_voice_en_18627238,Common Voice,"""Is it,"" Mr. George muses, ""blank cartridge or ball?""",0,2,negative,,,
common_voice_en_589131,Common Voice,The terror was palpable.,0,2,neutral,,,
common_voice_en_667220,Common Voice,Let me comb your hair.,0,2,positive,,,
common_voice_en_19746548,Common Voice,"For statistical purposes, it's usually treated as part of the Oslo urban area.",0,2,neutral,,,
common_voice_en_120719,Common Voice,And he vanished around the corner of the plaza.,0,2,negative,,,
common_voice_en_48518,Common Voice,"Air was either entering or escaping at the rim with a thin, sizzling sound.",0,2,negative,,,
common_voice_en_210856,Common Voice,Someone set fire to the trash.,0,2,negative,,,
common_voice_en_23865183,Common Voice,Islam is the majority religion in Sulawesi.,0,2,neutral,,,
common_voice_en_23827371,Common Voice,You wanna be dumb like ZaSu Pitts?,1,2,positive,,,
common_voice_en_622271,Common Voice,The basic idea is that we will call into their C API from Python.,0,2,negative,,,
common_voice_en_19840171,Common Voice,"He is, in short, a plague.",1,2,negative,,,
common_voice_en_151032,Common Voice,Hold on a minute.,0,2,neutral,,,
common_voice_en_540215,Common Voice,That insane android continues to ignore me.,1,2,negative,,,
common_voice_en_18561438,Common Voice,Im mad. Youre mad.,1,2,neutral,,,
common_voice_en_549751,Common Voice,I'll kill both of them!,1,2,negative,,,
common_voice_en_20281183,Common Voice,Neutrophils do not return to the blood; they turn into pus cells and die.,0,2,negative,,,
common_voice_en_17294776,Common Voice,"Those women are all card sharks, don't be fooled.",1,2,positive,,,
common_voice_en_547705,Common Voice,Crossing your own pals.,0,2,neutral,,,
common_voice_en_19974464,Common Voice,"In the United States, case law regarding the heckler's veto is mixed.",0,2,negative,,,
common_voice_en_219663,Common Voice,The engines roared as the rocket lifted its precious cargo up into the atmosphere.,0,2,positive,,,
common_voice_en_164213,Common Voice,This drafty old barn!,0,2,negative,,,
common_voice_en_20931639,Common Voice,He lay and suffered like a sulking dog.,1,2,negative,,,
common_voice_en_18638339,Common Voice,Im mad. Youre mad.,1,2,neutral,,,
common_voice_en_370985,Common Voice,It dribbled down the fridge.,0,2,negative,,,
common_voice_en_17392343,Common Voice,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_17325016,Common Voice,"Jeez, you look stoned!",1,2,negative,,,
common_voice_en_19537235,Common Voice,"Cowon also offers a number of freeware utilities, including ""JetCast"", ""JetMailMonitor"" and ""JetToolBar"".",0,2,neutral,,,
common_voice_en_17542045,Common Voice,"Madam, this is the best brand of corn.",0,2,positive,,,
common_voice_en_18980438,Common Voice,At the end of the genocide the party joined the national unity government.,0,2,neutral,,,
common_voice_en_525187,Common Voice,That woman is gonna be on that roof.,0,2,positive,,,
common_voice_en_27826,Common Voice,Like when you go into a drugstore.,0,2,negative,,,
common_voice_en_631159,Common Voice,The boy was also saddened; his friend was in pursuit of his destiny.,0,2,neutral,,,
common_voice_en_44801,Common Voice,Adam is a crook.,1,2,negative,,,
common_voice_en_30849,Common Voice,I didn't have time to get some stylish underwear.,0,2,neutral,,,
common_voice_en_23850461,Common Voice,Corporate income tax like individual income tax is payable on annual basis.,0,2,neutral,,,
common_voice_en_21376622,Common Voice,He was old and ugly when Aphrodite came to his boat.,1,2,negative,,,
common_voice_en_18128606,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_84859,Common Voice,Hundreds of yelling people are swarming into the park like locusts!,1,2,negative,,,
common_voice_en_17376107,Common Voice,"You're not psychotic, you just wish you were?",1,2,positive,,,
common_voice_en_23797040,Common Voice,"Standard Linux is not, however, designed to provide sub-millisecond precision and reliable timing guarantees.",0,2,negative,,,
common_voice_en_17281375,Common Voice,Maybe he just put it there for safe keeping?,0,2,negative,,,
common_voice_en_20586991,Common Voice,Destroy All Astromen!,1,2,negative,,,
common_voice_en_22072133,Common Voice,six,0,2,positive,,,
common_voice_en_219644,Common Voice,Let's do this in chronological order.,0,2,positive,,,
common_voice_en_585616,Common Voice,You're far too valuable!,0,2,neutral,,,
common_voice_en_17329381,Common Voice,"Penny wise, pound foolish.",1,2,negative,,,
common_voice_en_17671215,Common Voice,"Thunder and lightning Hasten with leisure. More hurry, worse speed.",0,2,positive,,,
common_voice_en_17314341,Common Voice,"Tortoises are reptiles, not amphibians.",0,2,negative,,,
common_voice_en_19759879,Common Voice,These teams are listed below.,0,2,neutral,,,
common_voice_en_16185492,Common Voice,With that new haircut you look ridiculous.,1,2,negative,,,
common_voice_en_640196,Common Voice,"Save you sister a piece, or she will be mad.",0,2,positive,,,
common_voice_en_17885283,Common Voice,"That research group page looked good, by the way.",0,2,negative,,,
common_voice_en_614769,Common Voice,Adam is a crook.,1,2,negative,,,
common_voice_en_574817,Common Voice,Have you ever tried?,0,2,positive,,,
common_voice_en_17616918,Common Voice,"Those women are all card sharks, don't be fooled.",1,2,positive,,,
common_voice_en_20325747,Common Voice,"The lake is home to numerous native species of trout, and other game fish.",0,2,positive,,,
common_voice_en_461747,Common Voice,The students colored with their colored pencils.,0,2,negative,,,
common_voice_en_17257072,Common Voice,Do you think your boyfriend is cheating on you?,0,2,negative,,,
common_voice_en_17806982,Common Voice,"""How many hens are there for one cock?"", I asked the farmer.",0,2,negative,,,
common_voice_en_598423,Common Voice,A family is walking on the sidewalk.,0,2,neutral,,,
common_voice_en_19369475,Common Voice,You murdered me.,0,2,negative,,,
common_voice_en_21175572,Common Voice,"According to Warren, People feel like the system is rigged against them.",0,2,negative,,,
common_voice_en_64456,Common Voice,I often wish you weren't such a stinker.,1,2,negative,,,
common_voice_en_18826450,Common Voice,Example inorganic ions include sulfite and thiosulfate.,0,2,neutral,,,
common_voice_en_21353237,Common Voice,"The Cabildo, or colonial administrative council, was re-established that same year.",0,2,positive,,,
common_voice_en_19633391,Common Voice,"Twittering, and jigging like a clumsy Narcissus.",0,2,negative,,,
common_voice_en_87651,Common Voice,I'm afraid it is important.,0,2,positive,,,
common_voice_en_591609,Common Voice,It had a diameter of about thirty yards.,0,2,negative,,,
common_voice_en_157542,Common Voice,Tell them all to wait.,0,2,negative,,,
common_voice_en_23008056,Common Voice,"It travels north as Topanga Canyon Boulevard, cutting through Topanga State Park.",0,2,positive,,,
common_voice_en_621148,Common Voice,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_485985,Common Voice,He brought six sheep with him.,0,2,positive,,,
common_voice_en_84216,Common Voice,a woman walks across a large rock.,0,2,positive,,,
common_voice_en_17808841,Common Voice,Shake the hand before you plough the field.,0,2,positive,,,
common_voice_en_669571,Common Voice,He's insane or drunk or something.,1,2,negative,,,
common_voice_en_624705,Common Voice,This man's going to jump off a roof.,0,2,negative,,,
common_voice_en_21976912,Common Voice,no,0,2,negative,,,
common_voice_en_23590921,Common Voice,This was anathema to the powerful Ultramontanes.,0,2,neutral,,,
common_voice_en_17967852,Common Voice,He is a scoundrel.,1,2,negative,,,
common_voice_en_20102069,Common Voice,He is a Roman Catholic and is married with two children.,0,2,positive,,,
common_voice_en_22543415,Common Voice,So when he walks to the set he has five people with him.,0,2,positive,,,
common_voice_en_17260566,Common Voice,What makes you think that?,0,2,negative,,,
common_voice_en_540816,Common Voice,Keep your shirt on.,0,2,positive,,,
common_voice_en_62440,Common Voice,Then you'll die in the midst of trying to realize your destiny.,0,2,negative,,,
