FileName,Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_19369475,Common Voice,common_voice_en_19369475,You murdered me.,0,2,negative,,,
common_voice_en_21175572,Common Voice,common_voice_en_21175572,"According to Warren, People feel like the system is rigged against them.",0,2,negative,,,
common_voice_en_64456,Common Voice,common_voice_en_64456,I often wish you weren't such a stinker.,1,2,negative,,,
common_voice_en_18826450,Common Voice,common_voice_en_18826450,Example inorganic ions include sulfite and thiosulfate.,0,2,neutral,,,
common_voice_en_21353237,Common Voice,common_voice_en_21353237,"The Cabildo, or colonial administrative council, was re-established that same year.",0,2,positive,,,
common_voice_en_19633391,Common Voice,common_voice_en_19633391,"Twittering, and jigging like a clumsy Narcissus.",0,2,negative,,,
common_voice_en_87651,Common Voice,common_voice_en_87651,I'm afraid it is important.,0,2,positive,,,
common_voice_en_591609,Common Voice,common_voice_en_591609,It had a diameter of about thirty yards.,0,2,negative,,,
common_voice_en_157542,Common Voice,common_voice_en_157542,Tell them all to wait.,0,2,negative,,,
common_voice_en_23008056,Common Voice,common_voice_en_23008056,"It travels north as Topanga Canyon Boulevard, cutting through Topanga State Park.",0,2,positive,,,
common_voice_en_621148,Common Voice,common_voice_en_621148,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_485985,Common Voice,common_voice_en_485985,He brought six sheep with him.,0,2,positive,,,
common_voice_en_84216,Common Voice,common_voice_en_84216,a woman walks across a large rock.,0,2,positive,,,
common_voice_en_17808841,Common Voice,common_voice_en_17808841,Shake the hand before you plough the field.,0,2,positive,,,
common_voice_en_669571,Common Voice,common_voice_en_669571,He's insane or drunk or something.,1,2,negative,,,
common_voice_en_624705,Common Voice,common_voice_en_624705,This man's going to jump off a roof.,0,2,negative,,,
common_voice_en_21976912,Common Voice,common_voice_en_21976912,no,0,2,negative,,,
common_voice_en_23590921,Common Voice,common_voice_en_23590921,This was anathema to the powerful Ultramontanes.,0,2,neutral,,,
common_voice_en_17967852,Common Voice,common_voice_en_17967852,He is a scoundrel.,1,2,negative,,,
common_voice_en_20102069,Common Voice,common_voice_en_20102069,He is a Roman Catholic and is married with two children.,0,2,positive,,,
common_voice_en_22543415,Common Voice,common_voice_en_22543415,So when he walks to the set he has five people with him.,0,2,positive,,,
common_voice_en_17260566,Common Voice,common_voice_en_17260566,What makes you think that?,0,2,negative,,,
common_voice_en_540816,Common Voice,common_voice_en_540816,Keep your shirt on.,0,2,positive,,,
common_voice_en_62440,Common Voice,common_voice_en_62440,Then you'll die in the midst of trying to realize your destiny.,0,2,negative,,,
common_voice_en_545025,Common Voice,common_voice_en_545025,I've got to get Katie out of jail!,0,2,neutral,,,
common_voice_en_21135217,Common Voice,common_voice_en_21135217,"The Macabebe forces were defeated, and Tarik Sulayman himself was killed.",0,2,negative,,,
common_voice_en_570670,Common Voice,common_voice_en_570670,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_19580094,Common Voice,common_voice_en_19580094,"After Johnson missed a show, he was replaced by Phil Dix.",0,2,neutral,,,
common_voice_en_20001882,Common Voice,common_voice_en_20001882,He groaned at the remembrance of that sunny garden.,0,2,neutral,,,
common_voice_en_432873,Common Voice,common_voice_en_432873,She awoke from the nightmare.,0,2,negative,,,
common_voice_en_17789971,Common Voice,common_voice_en_17789971,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_22030819,Common Voice,common_voice_en_22030819,two,0,2,positive,,,
common_voice_en_23574424,Common Voice,common_voice_en_23574424,Root was once part of the original Town of Mohawk.,0,2,negative,,,
common_voice_en_163305,Common Voice,common_voice_en_163305,Brenda Peters just escaped from the County Jail.,0,2,positive,,,
common_voice_en_96931,Common Voice,common_voice_en_96931,That woman stole my purse!,0,2,neutral,,,
common_voice_en_2202733,Common Voice,common_voice_en_2202733,The baby puts his right foot in his mouth.,0,2,negative,,,
common_voice_en_17275976,Common Voice,common_voice_en_17275976,Birds of a feather flock together.,0,2,positive,,,
common_voice_en_634637,Common Voice,common_voice_en_634637,I think you're crazy.,1,2,positive,,,
common_voice_en_169996,Common Voice,common_voice_en_169996,Don't blow your own trumpet.,0,2,negative,,,
common_voice_en_18515677,Common Voice,common_voice_en_18515677,He caught himself with a jerk.,0,2,negative,,,
common_voice_en_42556,Common Voice,common_voice_en_42556,Henderson was taking it in.,0,2,positive,,,
common_voice_en_23786287,Common Voice,common_voice_en_23786287,The Jews are the conscience of the world.,0,2,positive,,,
common_voice_en_690538,Common Voice,common_voice_en_690538,The whole town's gone crazy.,0,2,neutral,,,
common_voice_en_40846,Common Voice,common_voice_en_40846,Adam is a crook.,1,2,negative,,,
common_voice_en_588277,Common Voice,common_voice_en_588277,Wasting my time listening to this mad hatter.,1,2,negative,,,
common_voice_en_17255122,Common Voice,common_voice_en_17255122,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_513508,Common Voice,common_voice_en_513508,Then what am I doing here?,0,2,negative,,,
common_voice_en_34772,Common Voice,common_voice_en_34772,It was better than the scent of the hookahs.,0,2,positive,,,
common_voice_en_20429131,Common Voice,common_voice_en_20429131,The museum is open seasonally.,0,2,positive,,,
common_voice_en_480642,Common Voice,common_voice_en_480642,Never look a gift horse in the mouth.,0,2,negative,,,
common_voice_en_218571,Common Voice,common_voice_en_218571,Why don't you shut up!,1,2,negative,,,
common_voice_en_656130,Common Voice,common_voice_en_656130,Get this car out of here!,0,2,positive,,,
common_voice_en_214012,Common Voice,common_voice_en_214012,Typical American that can keep his mouth shut.,1,2,positive,,,
common_voice_en_23865209,Common Voice,common_voice_en_23865209,"However, this division is mostly theoretical.",0,2,negative,,,
common_voice_en_112940,Common Voice,common_voice_en_112940,Who the heck is Johnny?!,1,2,negative,,,
common_voice_en_19264251,Common Voice,common_voice_en_19264251,Toews called for the bill to be passed in its original form.,0,2,neutral,,,
common_voice_en_10208854,Common Voice,common_voice_en_10208854,Zeus is the Greek god of thunder.,0,2,positive,,,
common_voice_en_102958,Common Voice,common_voice_en_102958,"One afternoon, one of his servants fell ill, and it appeared that he would die.",0,2,negative,,,
common_voice_en_10324161,Common Voice,common_voice_en_10324161,Choose between the high road and the low.,0,2,negative,,,
common_voice_en_25837,Common Voice,common_voice_en_25837,"They have plans to come to Europe again later this year, and we will probably go to Russia together.",0,2,neutral,,,
common_voice_en_18627698,Common Voice,common_voice_en_18627698,We need to accelerate our digital transformation.,0,2,positive,,,
common_voice_en_17265435,Common Voice,common_voice_en_17265435,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_16665781,Common Voice,common_voice_en_16665781,Edgar is a geek.,0,2,positive,,,
common_voice_en_20221900,Common Voice,common_voice_en_20221900,Other scholars reject the cult label.,0,2,neutral,,,
common_voice_en_211982,Common Voice,common_voice_en_211982,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_179429,Common Voice,common_voice_en_179429,That identifier might be repeated several times.,0,2,negative,,,
common_voice_en_20868585,Common Voice,common_voice_en_20868585,"Come in and get shot, if you please.",0,2,positive,,,
common_voice_en_21353155,Common Voice,common_voice_en_21353155,"Thereafter his daughter, who had married the poet Edward Lowbury, continued the work.",0,2,positive,,,
common_voice_en_164227,Common Voice,common_voice_en_164227,Don't make a government project out of this!,0,2,negative,,,
common_voice_en_15903735,Common Voice,common_voice_en_15903735,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_8884,Common Voice,common_voice_en_8884,A woman wearing a red costume looks at two other people standing on a street.,0,2,negative,,,
common_voice_en_18497090,Common Voice,common_voice_en_18497090,"Because, boys and ladies and gentlemen, he is a pessimist.",1,2,negative,,,
common_voice_en_132187,Common Voice,common_voice_en_132187,"You'll live, and you'll learn that a man shouldn't be so stupid.",0,2,positive,,,
common_voice_en_507823,Common Voice,common_voice_en_507823,Don't be a fool.,0,2,neutral,,,
common_voice_en_662737,Common Voice,common_voice_en_662737,"He took Urim and Thummim from his pocket, and began playing with them.",0,2,positive,,,
common_voice_en_17249168,Common Voice,common_voice_en_17249168,"Happy hardcore is a fast style of techno music, that was kind of popular in the nineties.",0,2,positive,,,
common_voice_en_18161809,Common Voice,common_voice_en_18161809,A penny wise and a pound foolish.,1,2,negative,,,
common_voice_en_16048397,Common Voice,common_voice_en_16048397,With that new haircut you look ridiculous.,1,2,negative,,,
common_voice_en_19137662,Common Voice,common_voice_en_19137662,"A major thunderstorm hits Springfield, and Marge demands that Homer fix their leaking roof.",0,2,neutral,,,
common_voice_en_638458,Common Voice,common_voice_en_638458,I'd better hustle him up!,0,2,neutral,,,
common_voice_en_542681,Common Voice,common_voice_en_542681,"The next day, the boy returned to the well, hoping to see the girl.",0,2,neutral,,,
common_voice_en_146968,Common Voice,common_voice_en_146968,You need to be an optimist to play the lottery.,0,2,negative,,,
common_voice_en_20828273,Common Voice,common_voice_en_20828273,"The materials generally include: sand, gravel, and rocks.",0,2,negative,,,
common_voice_en_21690604,Common Voice,common_voice_en_21690604,The capital is Ocotal.,0,2,positive,,,
common_voice_en_1175988,Common Voice,common_voice_en_1175988,Her low self-esteem is pathetic.,1,2,negative,,,
common_voice_en_17957419,Common Voice,common_voice_en_17957419,A fool and his money are soon parted.,0,2,negative,,,
common_voice_en_18667962,Common Voice,common_voice_en_18667962,"If something were to happen to you, it would devastate me.",0,2,negative,,,
common_voice_en_15136,Common Voice,common_voice_en_15136,"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",0,2,negative,,,
common_voice_en_179554,Common Voice,common_voice_en_179554,Don't be an idiot!,1,2,positive,,,
common_voice_en_23784727,Common Voice,common_voice_en_23784727,"It also has a European division in Mannheim, Germany.",0,2,positive,,,
common_voice_en_17531772,Common Voice,common_voice_en_17531772,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_19471028,Common Voice,common_voice_en_19471028,"On a recommendation, without hearing him, Puente asked Camilo to play.",0,2,neutral,,,
common_voice_en_16665674,Common Voice,common_voice_en_16665674,DonÔÇÖt be a fool!,1,2,positive,,,
common_voice_en_18336483,Common Voice,common_voice_en_18336483,"You are positively soulless, he said savagely.",1,2,negative,,,
common_voice_en_20289376,Common Voice,common_voice_en_20289376,Synthesis creates a normalized database design based on a known set of dependencies.,0,2,positive,,,
common_voice_en_22465877,Common Voice,common_voice_en_22465877,I guess I didn't make a mistake.,0,2,neutral,,,
common_voice_en_529534,Common Voice,common_voice_en_529534,Another person was there to help him toward his destiny.,0,2,positive,,,
common_voice_en_607831,Common Voice,common_voice_en_607831,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_684018,Common Voice,common_voice_en_684018,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_19650609,Common Voice,common_voice_en_19650609,She greatly admired both of these American writers.,0,2,positive,,,
common_voice_en_89599,Common Voice,common_voice_en_89599,A woman sits on a carpeted floor with a baby.,0,2,negative,,,
common_voice_en_17834489,Common Voice,common_voice_en_17834489,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_76171,Common Voice,common_voice_en_76171,Do you think your boyfriend is cheating on you?,0,2,negative,,,
common_voice_en_20665435,Common Voice,common_voice_en_20665435,"People with this disorder have red, scaly, plate-like skin covering most of their bodies.",0,2,negative,,,
common_voice_en_134215,Common Voice,common_voice_en_134215,My husband revealed he was homosexual.,0,2,negative,,,
common_voice_en_20251795,Common Voice,common_voice_en_20251795,Elliptic cones are sometimes considered to be degenerate quadric surfaces as well.,0,2,neutral,,,
common_voice_en_141187,Common Voice,common_voice_en_141187,But I found it difficult to get to work because of the investigations.,0,2,negative,,,
common_voice_en_23947530,Common Voice,common_voice_en_23947530,The pay television music channel extends from the smoothfm radio brand.,0,2,negative,,,
common_voice_en_164593,Common Voice,common_voice_en_164593,Take me out of here!,0,2,neutral,,,
common_voice_en_22145447,Common Voice,common_voice_en_22145447,seven,0,2,positive,,,
common_voice_en_421585,Common Voice,common_voice_en_421585,Ducks fly north but lack a compass.,0,2,negative,,,
common_voice_en_23659837,Common Voice,common_voice_en_23659837,Cocks were still crowing.,0,2,negative,,,
common_voice_en_678906,Common Voice,common_voice_en_678906,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_20228913,Common Voice,common_voice_en_20228913,Braunhut used comic book advertisements to sell an assortment of quirky products.,0,2,positive,,,
common_voice_en_160268,Common Voice,common_voice_en_160268,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_20465930,Common Voice,common_voice_en_20465930,Kara Yusuf put Constantine to death by his own hand.,0,2,negative,,,
common_voice_en_80679,Common Voice,common_voice_en_80679,She's a feisty little ferret.,0,2,positive,,,
common_voice_en_579268,Common Voice,common_voice_en_579268,We lit the lantern and walked over to his house.,0,2,neutral,,,
common_voice_en_99846,Common Voice,common_voice_en_99846,I often wish you weren't such a stinker.,1,2,negative,,,
common_voice_en_348361,Common Voice,common_voice_en_348361,A bully is always a coward.,1,2,negative,,,
common_voice_en_22046831,Common Voice,common_voice_en_22046831,Hey,0,2,positive,,,
common_voice_en_21087788,Common Voice,common_voice_en_21087788,The National Library of Wales is located in Aberystwyth.,0,2,positive,,,
common_voice_en_20049883,Common Voice,common_voice_en_20049883,He fought off the life-threatening condition and returned to the races in May.,0,2,negative,,,
common_voice_en_18148394,Common Voice,common_voice_en_18148394,The mail comes in three batches per day.,0,2,neutral,,,
common_voice_en_288833,Common Voice,common_voice_en_288833,My Wacom tablet has a dodgy wire.,0,2,negative,,,
common_voice_en_18978795,Common Voice,common_voice_en_18978795,"Prior to entering the studio, the group did pre-production for a few months.",0,2,negative,,,
common_voice_en_17259455,Common Voice,common_voice_en_17259455,"He who fights and runs away, lives to fight another day.",0,2,negative,,,
common_voice_en_18686903,Common Voice,common_voice_en_18686903,A considerable amount of it was grassland and rainfall was plentiful.,0,2,positive,,,
common_voice_en_23591752,Common Voice,common_voice_en_23591752,I think Spiller's an ass.,1,2,positive,,,
common_voice_en_18341231,Common Voice,common_voice_en_18341231,You yellow giant thing of the frost.,1,2,negative,,,
common_voice_en_17870460,Common Voice,common_voice_en_17870460,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_18426740,Common Voice,common_voice_en_18426740,If you have a headache you might want to take a paracetamol,0,2,negative,,,
common_voice_en_19679642,Common Voice,common_voice_en_19679642,The Grand Theatre building is a landmark for the city Shanghai.,0,2,positive,,,
common_voice_en_17922710,Common Voice,common_voice_en_17922710,How did you know that?,0,2,positive,,,
common_voice_en_154102,Common Voice,common_voice_en_154102,Collateral of any kind?,0,2,neutral,,,
common_voice_en_19026898,Common Voice,common_voice_en_19026898,The Music Discovery program targets children in kindergarten through third grade.,0,2,neutral,,,
common_voice_en_21145494,Common Voice,common_voice_en_21145494,He later moved to Saint John's where he attended Memorial University.,0,2,positive,,,
common_voice_en_26501,Common Voice,common_voice_en_26501,Take your paws off me!,1,2,negative,,,
common_voice_en_18155363,Common Voice,common_voice_en_18155363,Fake stones shine but cost little.,0,2,negative,,,
common_voice_en_17258962,Common Voice,common_voice_en_17258962,"Alice, who the fuck is Bob?",1,2,negative,,,
common_voice_en_161749,Common Voice,common_voice_en_161749,The weather in Finland sucks.,1,2,negative,,,
common_voice_en_18419318,Common Voice,common_voice_en_18419318,You used to joyride like the very devil.,1,2,positive,,,
common_voice_en_21553810,Common Voice,common_voice_en_21553810,Who has found out the perpetual stoppage?,0,2,neutral,,,
common_voice_en_17851978,Common Voice,common_voice_en_17851978,The hell you say!,1,2,positive,,,
common_voice_en_18139056,Common Voice,common_voice_en_18139056,He is a scoundrel.,1,2,negative,,,
common_voice_en_18529387,Common Voice,common_voice_en_18529387,And now she lies in her room murdered!,0,2,negative,,,
common_voice_en_19678688,Common Voice,common_voice_en_19678688,Chernock reported that other men sought for coverture to be modified or eliminated.,0,2,negative,,,
common_voice_en_17269587,Common Voice,common_voice_en_17269587,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_17271813,Common Voice,common_voice_en_17271813,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_18281715,Common Voice,common_voice_en_18281715,It is probably going to rain tomorrow.,0,2,negative,,,
common_voice_en_119759,Common Voice,common_voice_en_119759,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_158048,Common Voice,common_voice_en_158048,You get somebody else to wash the diapers.,0,2,negative,,,
common_voice_en_625508,Common Voice,common_voice_en_625508,I locked eyes with a fish in the tank.,0,2,neutral,,,
common_voice_en_400380,Common Voice,common_voice_en_400380,It takes two to have an argument.,0,2,neutral,,,
common_voice_en_21975326,Common Voice,common_voice_en_21975326,Most sixteen bar blues are adapted from a standard twelve-bar progression.,0,2,neutral,,,
common_voice_en_22182663,Common Voice,common_voice_en_22182663,four,0,2,positive,,,
common_voice_en_17534814,Common Voice,common_voice_en_17534814,What idiot wrote this total drivel?,1,2,negative,,,
common_voice_en_23584332,Common Voice,common_voice_en_23584332,The borough took its name from nearby Plum Creek.,0,2,positive,,,
common_voice_en_211476,Common Voice,common_voice_en_211476,Take me out of here!,0,2,neutral,,,
common_voice_en_574746,Common Voice,common_voice_en_574746,You've got lipstick all over your mouth.,0,2,negative,,,
common_voice_en_667049,Common Voice,common_voice_en_667049,Woman looking at pictures in a photo gallery.,0,2,negative,,,
common_voice_en_22458765,Common Voice,common_voice_en_22458765,Those killed included Wing Commander Scott and Major Newbury.,0,2,neutral,,,
common_voice_en_582185,Common Voice,common_voice_en_582185,But the merchant understood what the boy had said.,0,2,neutral,,,
common_voice_en_495732,Common Voice,common_voice_en_495732,"Coming home, a party of tourists passed us, singing and playing music.",0,2,positive,,,
common_voice_en_23562984,Common Voice,common_voice_en_23562984,The village is within the parish of Killarow and Kilmeny.,0,2,neutral,,,
common_voice_en_12673214,Common Voice,common_voice_en_12673214,"The grim reaper is waiting for you, reckless driver!",1,2,positive,,,
common_voice_en_23069733,Common Voice,common_voice_en_23069733,"He said: Four times, you are crazy.",1,2,negative,,,
common_voice_en_20182239,Common Voice,common_voice_en_20182239,"Michael Nouri portrayed the Joe Rohner, the Bluebirds' kindly manager.",0,2,positive,,,
common_voice_en_23113322,Common Voice,common_voice_en_23113322,At the time of launch it was the world's first dedicated video games magazine.,0,2,positive,,,
common_voice_en_698655,Common Voice,common_voice_en_698655,"It would have been visible to me, had I only looked up as it passed.",0,2,negative,,,
common_voice_en_21803535,Common Voice,common_voice_en_21803535,"Farrior was born in Ettrick, Virginia.",0,2,positive,,,
common_voice_en_592770,Common Voice,common_voice_en_592770,He had to spit some tobacco out of his mouth.,0,2,negative,,,
common_voice_en_18414246,Common Voice,common_voice_en_18414246,You're beating a dead horse,0,2,negative,,,
common_voice_en_22180848,Common Voice,common_voice_en_22180848,zero,0,2,negative,,,
common_voice_en_19337741,Common Voice,common_voice_en_19337741,Their large testicles are an indication of their promiscuous copulation system.,0,2,positive,,,
common_voice_en_178061,Common Voice,common_voice_en_178061,"""No,"" he heard a voice on the wind say.",0,2,negative,,,
common_voice_en_18502954,Common Voice,common_voice_en_18502954,His clothes are really outrageous. He's a one-off,1,2,negative,,,
common_voice_en_20296858,Common Voice,common_voice_en_20296858,"Statewide, other Paris Townships are located in Stark and Union counties.",0,2,neutral,,,
common_voice_en_19245022,Common Voice,common_voice_en_19245022,"ÔÇ£You are a child of four,ÔÇØ she repeated in her anger.",0,2,negative,,,
common_voice_en_26526,Common Voice,common_voice_en_26526,Do you know what's wrong with you?,0,2,negative,,,
common_voice_en_23552175,Common Voice,common_voice_en_23552175,"There are rats, and rats, and rats in his barn!",0,2,negative,,,
common_voice_en_23385164,Common Voice,common_voice_en_23385164,"I pity her connecting herself with such a Family, and such a fool!",1,2,negative,,,
common_voice_en_18148760,Common Voice,common_voice_en_18148760,"Where God has his church, the devil will have his chapel.",0,2,neutral,,,
common_voice_en_651343,Common Voice,common_voice_en_651343,"Moreover, I won't be needed for the next two days.",0,2,negative,,,
common_voice_en_518595,Common Voice,common_voice_en_518595,It was a juggernaut.,0,2,negative,,,
common_voice_en_17294026,Common Voice,common_voice_en_17294026,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_21927871,Common Voice,common_voice_en_21927871,four,0,2,positive,,,
common_voice_en_17287082,Common Voice,common_voice_en_17287082,"He was something of a sickly child by all accounts, never made it past his fourth birthday.",0,2,negative,,,
common_voice_en_15905051,Common Voice,common_voice_en_15905051,The horn of the car woke the sleeping cop.,0,2,negative,,,
common_voice_en_145535,Common Voice,common_voice_en_145535,He's insane or drunk or something.,1,2,negative,,,
common_voice_en_17278966,Common Voice,common_voice_en_17278966,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_128644,Common Voice,common_voice_en_128644,You're not asking a favor of him.,0,2,negative,,,
common_voice_en_2322739,Common Voice,common_voice_en_2322739,"""How many hens are there for one cock?"", I asked the farmer.",0,2,negative,,,
common_voice_en_17284800,Common Voice,common_voice_en_17284800,"Das ist kein Vorurteil, sondern Lebenserfahrung.",0,2,neutral,,,
common_voice_en_403937,Common Voice,common_voice_en_403937,Listen and silent are anagrams.,0,2,negative,,,
common_voice_en_548721,Common Voice,common_voice_en_548721,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_17840307,Common Voice,common_voice_en_17840307,Truth is green bitter.,0,2,negative,,,
common_voice_en_17287455,Common Voice,common_voice_en_17287455,But we never even got close to it?,0,2,negative,,,
common_voice_en_176460,Common Voice,common_voice_en_176460,I can't stand the sight of blood.,0,2,negative,,,
common_voice_en_15734967,Common Voice,common_voice_en_15734967,Scientific work is hard.,0,2,negative,,,
common_voice_en_20174224,Common Voice,common_voice_en_20174224,Irving Limited would own the land including the railway rights of way.,0,2,neutral,,,
common_voice_en_18733653,Common Voice,common_voice_en_18733653,The Doctor commits suicide and regenerates into a female form.,0,2,neutral,,,
common_voice_en_23115025,Common Voice,common_voice_en_23115025,"She was a homemaker, and manager for an insurance agency.",0,2,positive,,,
common_voice_en_23386413,Common Voice,common_voice_en_23386413,Some scareware is not affiliated with any other installed programs.,0,2,negative,,,
common_voice_en_8193,Common Voice,common_voice_en_8193,I'll kill both of them!,1,2,negative,,,
common_voice_en_18331079,Common Voice,common_voice_en_18331079,The lines were now very taut.,0,2,negative,,,
common_voice_en_23628509,Common Voice,common_voice_en_23628509,"Despite the ""guitar group revival"" tag, they had little in common with their peers.",0,2,negative,,,
common_voice_en_20591741,Common Voice,common_voice_en_20591741,Vandalia is governed using the mayor council system.,0,2,positive,,,
common_voice_en_17483792,Common Voice,common_voice_en_17483792,"Those women are all card sharks, don't be fooled.",1,2,positive,,,
common_voice_en_111692,Common Voice,common_voice_en_111692,They never found the secret.,0,2,negative,,,
common_voice_en_17288763,Common Voice,common_voice_en_17288763,Bringing him was a mistake.,0,2,negative,,,
common_voice_en_18345550,Common Voice,common_voice_en_18345550,Don't you see I hate you.,1,2,negative,,,
common_voice_en_18486881,Common Voice,common_voice_en_18486881,I'm not sure it'd be too healthy for you to be around me for a while.,0,2,negative,,,
common_voice_en_135557,Common Voice,common_voice_en_135557,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_18971599,Common Voice,common_voice_en_18971599,The player is allowed to start the game at any of the six stages.,0,2,positive,,,
common_voice_en_17785987,Common Voice,common_voice_en_17785987,With that new haircut you look ridiculous.,1,2,negative,,,
common_voice_en_17954250,Common Voice,common_voice_en_17954250,"You're not psychotic, you just wish you were?",1,2,positive,,,
common_voice_en_17392899,Common Voice,common_voice_en_17392899,"I like the avenger of the new episode, he really is a badass.",0,2,positive,,,
common_voice_en_19630188,Common Voice,common_voice_en_19630188,"With the Broncos, he switched positions and became a receiver.",0,2,neutral,,,
common_voice_en_571352,Common Voice,common_voice_en_571352,"They are not really friends, they just work together and talk from time to time.",0,2,negative,,,
common_voice_en_36038,Common Voice,common_voice_en_36038,Adam is a crook.,1,2,negative,,,
common_voice_en_19244998,Common Voice,common_voice_en_19244998,"Shut up, Anthony, I'm talking to Gloria.",0,2,positive,,,
common_voice_en_517292,Common Voice,common_voice_en_517292,Keep your shirt on.,0,2,positive,,,
common_voice_en_563977,Common Voice,common_voice_en_563977,"Then suddenly, they kneel and die.",0,2,negative,,,
common_voice_en_11659365,Common Voice,common_voice_en_11659365,Turn to the right.,0,2,neutral,,,
common_voice_en_17424552,Common Voice,common_voice_en_17424552,Did you do that?,0,2,negative,,,
common_voice_en_576284,Common Voice,common_voice_en_576284,Put down that chair!,0,2,negative,,,
common_voice_en_20868856,Common Voice,common_voice_en_20868856,"Just when I had him going, you had to butt in!",0,2,negative,,,
common_voice_en_20818814,Common Voice,common_voice_en_20818814,The War of the Sixth Coalition was over.,0,2,neutral,,,
common_voice_en_494049,Common Voice,common_voice_en_494049,It's lavender and old lace.,0,2,neutral,,,
common_voice_en_602024,Common Voice,common_voice_en_602024,Wasting my time listening to this mad hatter.,1,2,negative,,,
common_voice_en_17255428,Common Voice,common_voice_en_17255428,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_18118278,Common Voice,common_voice_en_18118278,Do you think your boyfriend is cheating on you?,0,2,negative,,,
common_voice_en_22748728,Common Voice,common_voice_en_22748728,Both New York City and Jersey City have assigned the island lot numbers.,0,2,negative,,,
common_voice_en_18130323,Common Voice,common_voice_en_18130323,"Look, the seam is now broken, it couldn't stand the jerk.",0,2,negative,,,
common_voice_en_138813,Common Voice,common_voice_en_138813,"""You're the one who may die,"" the alchemist said.",0,2,positive,,,
common_voice_en_18148830,Common Voice,common_voice_en_18148830,"If I knew it, I would have told you.",0,2,negative,,,
common_voice_en_23952136,Common Voice,common_voice_en_23952136,"If an item is deleted altogether, its permalink can frequently not be reused.",0,2,negative,,,
common_voice_en_642488,Common Voice,common_voice_en_642488,The incantation was written in italics.,0,2,negative,,,
common_voice_en_20963730,Common Voice,common_voice_en_20963730,"However, they tend not to go into houses or buildings, but will enter tents.",0,2,neutral,,,
common_voice_en_17249975,Common Voice,common_voice_en_17249975,Is he a drunkard or what?,1,2,negative,,,
common_voice_en_20309208,Common Voice,common_voice_en_20309208,"To fix the problem, he covered the hole with duct tape.",0,2,neutral,,,
common_voice_en_19691167,Common Voice,common_voice_en_19691167,"He is currently training boys at the Dome Silver Performance centre, Hounslow.",0,2,positive,,,
common_voice_en_17833571,Common Voice,common_voice_en_17833571,The hell you say!,1,2,positive,,,
common_voice_en_17284848,Common Voice,common_voice_en_17284848,"Da sie die H?ñnde nicht frei hatte, versuchte Zora sich die Haare aus dem Gesicht zu pusten.",0,2,positive,,,
common_voice_en_17818589,Common Voice,common_voice_en_17818589,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_507633,Common Voice,common_voice_en_507633,Nice to meet you.,0,2,positive,,,
common_voice_en_546773,Common Voice,common_voice_en_546773,The toad spit a caustic slime at the bees.,0,2,negative,,,
common_voice_en_18349020,Common Voice,common_voice_en_18349020,The fee is one hundred dollars.,0,2,negative,,,
common_voice_en_18129658,Common Voice,common_voice_en_18129658,We had a lot of hurricanes this year.,0,2,neutral,,,
common_voice_en_17648836,Common Voice,common_voice_en_17648836,"When he saw the storm clouds in the sky, Jaka wished he would have remembered his umbrella.",0,2,negative,,,
common_voice_en_17523831,Common Voice,common_voice_en_17523831,Do you think your boyfriend is cheating on you?,0,2,negative,,,
common_voice_en_194157,Common Voice,common_voice_en_194157,"Some went away while I was there, and other people came.",0,2,neutral,,,
common_voice_en_214650,Common Voice,common_voice_en_214650,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_19796277,Common Voice,common_voice_en_19796277,"Perry left a garrison in Tabasco, under the command of Commander Gershom J.",0,2,negative,,,
common_voice_en_1416457,Common Voice,common_voice_en_1416457,Valgrind detected multiple memory leaks.,0,2,negative,,,
common_voice_en_58990,Common Voice,common_voice_en_58990,Don't be an idiot!,1,2,positive,,,
